# samples,smse,msll,nlpd,rmse,mae
633.00000000,0.09686075,-1.19218285,4.40798973,20.03140082,13.92320200
638.00000000,0.09685837,-1.19368278,4.40769322,20.03115464,13.92200526
641.00000000,0.09686577,-1.19434788,4.40777262,20.03192010,13.92298706
647.00000000,0.09684074,-1.19588503,4.40769872,20.02933165,13.91657489
650.00000000,0.09677611,-1.19716373,4.40713915,20.02264694,13.90801594
658.00000000,0.09565288,-1.20852979,4.39764957,19.90611150,13.74996250
664.00000000,0.09391319,-1.21444885,4.38896819,19.72425927,13.66528832
668.00000000,0.09205920,-1.22040799,4.38040633,19.52859537,13.54058764
673.00000000,0.09084933,-1.22316327,4.37431984,19.39984514,13.47843173
677.00000000,0.09093590,-1.21947184,4.37551788,19.40908629,13.48127686
683.00000000,0.09057530,-1.21901050,4.37408840,19.37056602,13.46554259
685.00000000,0.09086409,-1.21634177,4.37621272,19.40142148,13.49266408
691.00000000,0.09078137,-1.21353244,4.37689993,19.39258847,13.47512231
694.00000000,0.09091268,-1.21186081,4.37774683,19.40660867,13.49088953
699.00000000,0.08985748,-1.21665519,4.37158264,19.29365536,13.40022094
701.00000000,0.09011017,-1.21461080,4.37307911,19.32076479,13.39134851
